temperature,humidity,heat_index,pressure,datetime
23.16,73.4,23.16,1007.96,2025-02-22 18:31:01.395886
22.95,73.42,22.95,1007.93,2025-02-22 18:32:00.829705
23.04,73.66,23.04,1007.94,2025-02-22 18:33:00.259626
22.99,73.52,22.99,1007.89,2025-02-22 18:34:01.813510
23.06,73.42,23.06,1007.86,2025-02-22 18:35:01.246497
22.93,73.34,22.93,1007.9,2025-02-22 18:36:00.681484
23.1,73.48,23.1,1007.9,2025-02-22 18:37:00.114213
22.9,73.55,22.9,1007.94,2025-02-22 18:38:01.674281
22.99,73.59,22.99,1007.93,2025-02-22 18:39:01.107122
23.03,74.13,23.03,1008.02,2025-02-22 18:40:00.540830
23.03,72.69,23.03,1008.02,2025-02-22 18:41:02.097209
22.95,73.46,22.95,1007.98,2025-02-22 18:42:01.533856
23.06,73.4,23.06,1008.03,2025-02-22 18:43:00.968539
23.1,73.95,23.1,1007.98,2025-02-22 18:44:00.402398
23.08,73.91,23.08,1008.0,2025-02-22 18:45:01.959034
23.08,73.56,23.08,1008.0,2025-02-22 18:46:01.395816
23.04,73.42,23.04,1008.08,2025-02-22 18:47:00.834588
22.9,73.4,22.9,1008.08,2025-02-22 18:48:00.268324
23.01,73.46,23.01,1008.07,2025-02-22 18:49:01.823952
23.16,73.53,23.16,1008.13,2025-02-22 18:50:01.259555
23.21,73.28,23.21,1008.08,2025-02-22 18:51:00.696342
23.14,73.46,23.14,1008.09,2025-02-22 18:52:00.132402
23.25,73.63,23.25,1008.11,2025-02-22 18:53:01.691902
23.16,73.39,23.16,1008.13,2025-02-22 18:54:01.236619
23.27,73.96,23.27,1008.06,2025-02-22 18:55:00.676493
23.12,73.33,23.12,1008.05,2025-02-22 18:56:00.108863
23.08,73.9,23.08,1008.08,2025-02-22 18:57:01.668252
23.16,73.4,23.16,1008.07,2025-02-22 18:58:01.104273
23.16,73.94,23.16,1008.06,2025-02-22 18:59:00.544042
23.12,73.91,23.12,1008.06,2025-02-22 19:00:02.106131
23.17,74.38,23.17,1008.06,2025-02-22 19:01:01.540845
23.21,73.64,23.21,1008.08,2025-02-22 19:02:01.015708
23.17,73.84,23.17,1008.2,2025-02-22 19:03:00.452531
23.17,73.84,23.17,1008.15,2025-02-22 19:04:02.014509
23.21,73.63,23.21,1008.22,2025-02-22 19:05:01.448345
23.17,73.88,23.17,1008.26,2025-02-22 19:06:00.880670
23.03,73.78,23.03,1008.24,2025-02-22 19:07:00.314867
23.21,73.39,23.21,1008.18,2025-02-22 19:08:01.870568
23.16,72.8,23.16,1008.28,2025-02-22 19:09:01.303674
23.1,73.04,23.1,1008.28,2025-02-22 19:10:00.736971
23.03,72.72,23.03,1008.29,2025-02-22 19:11:00.170184
22.95,72.9,22.95,1008.4,2025-02-22 19:12:01.727770
22.9,73.29,22.9,1008.39,2025-02-22 19:13:01.159402
22.99,72.95,22.99,1008.52,2025-02-22 19:14:00.604182
22.69,73.11,22.69,1008.47,2025-02-22 19:15:00.039081
22.73,72.49,22.73,1008.5,2025-02-22 19:16:01.605173
22.6,72.82,22.6,1008.55,2025-02-22 19:17:01.041023
22.56,73.07,22.56,1008.56,2025-02-22 19:18:00.475723
22.71,73.69,22.71,1008.63,2025-02-22 19:19:02.033780
22.6,73.7,22.6,1008.66,2025-02-22 19:20:01.471409
22.53,73.39,22.53,1008.67,2025-02-22 19:21:00.907142
22.58,73.91,22.58,1008.74,2025-02-22 19:22:00.351088
22.58,73.8,22.58,1008.71,2025-02-22 19:23:01.908753
22.54,73.4,22.54,1008.71,2025-02-22 19:24:01.342226
22.53,73.61,22.53,1008.71,2025-02-22 19:25:00.780708
22.47,73.28,22.47,1008.72,2025-02-22 19:26:00.219861
22.56,74.64,22.56,1008.74,2025-02-22 19:27:01.773878
22.56,73.48,22.56,1008.76,2025-02-22 19:28:01.208392
22.53,73.65,22.53,1008.74,2025-02-22 19:29:00.640064
22.49,73.72,22.49,1008.8,2025-02-22 19:30:00.068968
22.4,73.67,22.4,1008.78,2025-02-22 19:31:01.623613
22.4,73.9,22.4,1008.75,2025-02-22 19:32:01.055303
22.47,74.02,22.47,1008.75,2025-02-22 19:33:00.486121
22.38,74.03,22.38,1008.77,2025-02-22 19:34:02.042874
22.45,73.73,22.45,1008.77,2025-02-22 19:35:01.474293
22.34,73.21,22.34,1008.74,2025-02-22 19:36:00.908995
22.42,73.58,22.42,1008.75,2025-02-22 19:37:00.346052
22.42,73.9,22.42,1008.78,2025-02-22 19:38:01.900051
22.42,73.91,22.42,1008.79,2025-02-22 19:39:01.334831
22.4,74.08,22.4,1008.75,2025-02-22 19:40:00.768610
22.43,73.77,22.43,1008.79,2025-02-22 19:41:00.200659
22.47,74.01,22.47,1008.81,2025-02-22 19:42:01.764112
22.32,73.84,22.32,1008.85,2025-02-22 19:43:01.201812
22.27,73.83,22.27,1008.81,2025-02-22 19:44:00.634602
22.38,74.04,22.38,1008.92,2025-02-22 19:45:00.069763
22.32,73.89,22.32,1008.96,2025-02-22 19:46:01.628620
22.38,73.75,22.38,1008.95,2025-02-22 19:47:01.063031
22.25,74.38,22.25,1008.97,2025-02-22 19:48:00.497043
22.3,72.82,22.3,1009.0,2025-02-22 19:49:02.054250
22.34,74.12,22.34,1008.97,2025-02-22 19:50:01.488619
22.23,73.45,22.23,1009.05,2025-02-22 19:51:00.925207
22.32,73.87,22.32,1009.0,2025-02-22 19:52:00.357656
22.36,73.93,22.36,1008.98,2025-02-22 19:53:01.912494
22.4,74.0,22.4,1008.98,2025-02-22 19:54:01.349834
22.36,74.09,22.36,1009.01,2025-02-22 19:55:00.782284
22.23,73.66,22.23,1009.06,2025-02-22 19:56:00.214281
22.25,74.18,22.25,1009.07,2025-02-22 19:57:01.774283
22.17,74.1,22.17,1009.13,2025-02-22 19:58:01.209313
22.21,73.96,22.21,1009.13,2025-02-22 19:59:00.739930
22.29,73.57,22.29,1009.13,2025-02-22 20:00:00.174084
22.32,73.76,22.32,1009.16,2025-02-22 20:01:01.729317
22.1,73.71,22.1,1009.22,2025-02-22 20:02:01.165651
22.16,73.85,22.16,1009.21,2025-02-22 20:03:00.603554
22.21,73.83,22.21,1009.16,2025-02-22 20:04:00.039415
22.21,73.76,22.21,1009.13,2025-02-22 20:05:01.592140
22.27,74.08,22.27,1009.14,2025-02-22 20:06:01.030991
22.23,74.01,22.23,1009.12,2025-02-22 20:07:00.465641
22.25,73.58,22.25,1009.09,2025-02-22 20:08:02.022025
22.23,73.74,22.23,1009.14,2025-02-22 20:09:01.456276
22.12,73.8,22.12,1009.1,2025-02-22 20:10:00.890158
21.97,73.74,21.97,1009.14,2025-02-22 20:11:00.320622
22.21,72.9,22.21,1009.12,2025-02-22 20:12:01.874710
22.23,73.86,22.23,1009.15,2025-02-22 20:13:01.312816
22.25,73.36,22.25,1009.16,2025-02-22 20:14:00.748523
22.05,73.82,22.05,1009.15,2025-02-22 20:15:00.182403
22.16,74.03,22.16,1009.22,2025-02-22 20:16:01.739881
22.08,73.83,22.08,1009.22,2025-02-22 20:17:01.169827
22.25,73.28,22.25,1009.2,2025-02-22 20:18:00.599866
22.17,74.28,22.17,1009.25,2025-02-22 20:19:00.031924
22.16,73.44,22.16,1009.27,2025-02-22 20:20:01.627219
22.06,73.42,22.06,1009.32,2025-02-22 20:21:01.059331
22.19,73.66,22.19,1009.32,2025-02-22 20:22:00.518663
22.16,73.73,22.16,1009.36,2025-02-22 20:23:02.079375
22.23,73.85,22.23,1009.36,2025-02-22 20:24:01.519652
22.14,73.43,22.14,1009.34,2025-02-22 20:25:00.955602
22.06,73.61,22.06,1009.33,2025-02-22 20:26:00.390237
22.14,73.84,22.14,1009.3,2025-02-22 20:27:01.945954
22.12,73.64,22.12,1009.28,2025-02-22 20:28:01.382145
22.16,73.58,22.16,1009.31,2025-02-22 20:29:00.812340
22.1,73.82,22.1,1009.27,2025-02-22 20:30:00.247785
21.97,73.71,21.97,1009.31,2025-02-22 20:31:01.801416
22.1,73.6,22.1,1009.29,2025-02-22 20:32:01.237031
22.08,73.74,22.08,1009.33,2025-02-22 20:33:00.669474
22.01,73.0,22.01,1009.38,2025-02-22 20:34:00.103563
22.12,73.87,22.12,1009.42,2025-02-22 20:35:01.660652
22.01,73.48,22.01,1009.44,2025-02-22 20:36:01.093761
22.03,73.81,22.03,1009.47,2025-02-22 20:37:00.528003
22.05,73.4,22.05,1009.49,2025-02-22 20:38:02.082121
22.05,73.47,22.05,1009.55,2025-02-22 20:39:01.518032
21.93,73.8,21.93,1009.5,2025-02-22 20:40:00.954162
22.17,73.65,22.17,1009.5,2025-02-22 20:41:00.387476
22.01,73.97,22.01,1009.55,2025-02-22 20:42:01.944691
22.01,73.61,22.01,1009.56,2025-02-22 20:43:01.378433
22.25,73.66,22.25,1009.57,2025-02-22 20:44:00.808532
22.12,73.28,22.12,1009.6,2025-02-22 20:45:00.241550
21.99,73.3,21.99,1009.59,2025-02-22 20:46:01.800253
22.08,73.54,22.08,1009.64,2025-02-22 20:47:01.236965
22.01,73.18,22.01,1009.67,2025-02-22 20:48:00.666603
21.99,73.74,21.99,1009.63,2025-02-22 20:49:00.101684
22.05,73.25,22.05,1009.62,2025-02-22 20:50:01.660574
21.93,73.33,21.93,1009.63,2025-02-22 20:51:01.093726
21.95,73.01,21.95,1009.6,2025-02-22 20:52:00.531031
21.93,73.34,21.93,1009.63,2025-02-22 20:53:02.093154
21.99,73.7,21.99,1009.61,2025-02-22 20:54:01.527151
22.06,74.12,22.06,1009.59,2025-02-22 20:55:00.963679
22.05,73.35,22.05,1009.58,2025-02-22 20:56:00.396427
21.99,73.23,21.99,1009.58,2025-02-22 20:57:01.956245
21.99,73.47,21.99,1009.64,2025-02-22 20:58:01.388295
22.06,73.26,22.06,1009.61,2025-02-22 20:59:00.818537
22.03,73.17,22.03,1009.58,2025-02-22 21:00:00.250681
21.99,73.07,21.99,1009.65,2025-02-22 21:01:01.806602
22.03,73.43,22.03,1009.62,2025-02-22 21:02:01.242146
21.86,73.54,21.86,1009.68,2025-02-22 21:03:00.674579
21.97,73.28,21.97,1009.74,2025-02-22 21:04:00.108186
21.99,72.92,21.99,1009.75,2025-02-22 21:05:01.664970
21.99,73.26,21.99,1009.79,2025-02-22 21:06:01.100312
22.01,72.95,22.01,1009.84,2025-02-22 21:07:00.531458
21.86,72.96,21.86,1009.86,2025-02-22 21:08:02.087258
21.92,72.79,21.92,1009.9,2025-02-22 21:09:01.517203
21.99,73.16,21.99,1009.86,2025-02-22 21:10:00.948011
21.93,72.84,21.93,1009.84,2025-02-22 21:11:00.378816
21.84,72.77,21.84,1009.91,2025-02-22 21:12:01.936688
21.95,72.81,21.95,1009.82,2025-02-22 21:13:01.369993
21.93,73.31,21.93,1009.88,2025-02-22 21:14:00.801530
21.93,72.8,21.93,1009.86,2025-02-22 21:15:00.235653
21.9,72.96,21.9,1009.84,2025-02-22 21:16:01.789370
21.86,72.03,21.86,1009.89,2025-02-22 21:17:01.224251
21.93,73.33,21.93,1009.89,2025-02-22 21:18:00.657976
21.84,72.46,21.84,1009.9,2025-02-22 21:19:00.092794
22.01,72.86,22.01,1009.96,2025-02-22 21:20:01.646227
21.93,73.1,21.93,1009.95,2025-02-22 21:21:01.077739
21.93,73.57,21.93,1009.97,2025-02-22 21:22:00.509105
21.93,72.86,21.93,1010.0,2025-02-22 21:23:02.064574
21.86,72.88,21.86,1009.98,2025-02-22 21:24:01.497138
21.99,73.09,21.99,1010.04,2025-02-22 21:25:00.929781
21.95,73.37,21.95,1010.01,2025-02-22 21:26:00.361356
21.88,73.25,21.88,1010.04,2025-02-22 21:27:01.918548
21.97,72.48,21.97,1010.09,2025-02-22 21:28:01.353436
21.77,73.14,21.77,1010.1,2025-02-22 21:29:00.784688
21.86,72.85,21.86,1010.17,2025-02-22 21:30:00.222135
21.95,73.4,21.95,1010.17,2025-02-22 21:31:01.776716
21.9,73.32,21.9,1010.16,2025-02-22 21:32:01.214223
21.92,73.09,21.92,1010.15,2025-02-22 21:33:00.667949
21.84,73.47,21.84,1010.18,2025-02-22 21:34:00.101578
21.9,73.25,21.9,1010.11,2025-02-22 21:35:01.656255
21.95,73.42,21.95,1010.21,2025-02-22 21:36:01.093376
21.93,73.1,21.93,1010.22,2025-02-22 21:37:00.525996
21.92,73.45,21.92,1010.22,2025-02-22 21:38:02.082103
21.99,72.92,21.99,1010.29,2025-02-22 21:39:01.515404
21.95,73.15,21.95,1010.25,2025-02-22 21:40:00.950934
21.84,73.26,21.84,1010.29,2025-02-22 21:41:00.385043
21.95,72.99,21.95,1010.24,2025-02-22 21:42:01.940113
21.88,72.94,21.88,1010.29,2025-02-22 21:43:01.372343
21.84,73.82,21.84,1010.3,2025-02-22 21:44:00.807163
21.92,72.6,21.92,1010.29,2025-02-22 21:45:00.249281
21.88,73.41,21.88,1010.29,2025-02-22 21:46:01.808017
21.9,73.29,21.9,1010.32,2025-02-22 21:47:01.247161
21.84,73.12,21.84,1010.35,2025-02-22 21:48:00.685585
21.75,73.14,21.75,1010.36,2025-02-22 21:49:00.120625
21.86,73.19,21.86,1010.38,2025-02-22 21:50:01.677300
21.9,73.24,21.9,1010.4,2025-02-22 21:51:01.114215
21.95,73.21,21.95,1010.4,2025-02-22 21:52:00.548772
21.86,73.46,21.86,1010.36,2025-02-22 21:53:02.106747
21.86,73.41,21.86,1010.43,2025-02-22 21:54:01.548483
22.01,73.15,22.01,1010.35,2025-02-22 21:55:00.981283
21.88,73.27,21.88,1010.32,2025-02-22 21:56:00.416522
21.69,73.39,21.69,1010.35,2025-02-22 21:57:01.971194
21.9,73.46,21.9,1010.43,2025-02-22 21:58:01.403981
21.95,73.4,21.95,1010.34,2025-02-22 21:59:00.839899
21.86,72.87,21.86,1010.39,2025-02-22 22:00:00.273702
21.86,73.42,21.86,1010.38,2025-02-22 22:01:01.831781
21.8,73.26,21.8,1010.46,2025-02-22 22:02:01.265775
21.92,73.69,21.92,1010.36,2025-02-22 22:03:00.695628
21.86,73.72,21.86,1010.39,2025-02-22 22:04:00.149247
21.86,73.52,21.86,1010.33,2025-02-22 22:05:01.704656
21.92,73.45,21.92,1010.37,2025-02-22 22:06:01.143471
21.84,73.29,21.84,1010.4,2025-02-22 22:07:00.578145
21.92,73.6,21.92,1010.4,2025-02-22 22:08:00.012427
21.88,72.65,21.88,1010.39,2025-02-22 22:09:01.572503
21.77,73.13,21.77,1010.39,2025-02-22 22:10:01.008734
21.9,72.97,21.9,1010.38,2025-02-22 22:11:00.443811
21.92,72.72,21.92,1010.37,2025-02-22 22:12:02.002438
21.86,73.79,21.86,1010.5,2025-02-22 22:13:01.438885
21.73,73.32,21.73,1010.46,2025-02-22 22:14:00.873554
21.84,73.6,21.84,1010.45,2025-02-22 22:15:00.310862
21.79,73.53,21.79,1010.43,2025-02-22 22:16:01.868817
21.86,73.99,21.86,1010.47,2025-02-22 22:17:01.301668
21.86,72.84,21.86,1010.37,2025-02-22 22:18:00.737149
21.86,73.8,21.86,1010.46,2025-02-22 22:19:00.172308
21.73,73.63,21.73,1010.43,2025-02-22 22:20:01.731653
21.71,73.5,21.71,1010.42,2025-02-22 22:21:01.186458
21.9,73.59,21.9,1010.41,2025-02-22 22:22:00.624593
21.88,74.18,21.88,1010.37,2025-02-22 22:23:00.058789
21.73,73.92,21.73,1010.37,2025-02-22 22:24:01.615198
21.92,73.56,21.92,1010.42,2025-02-22 22:25:01.045204
21.77,73.82,21.77,1010.41,2025-02-22 22:26:00.480698
21.86,73.58,21.86,1010.37,2025-02-22 22:27:02.036946
21.79,73.64,21.79,1010.4,2025-02-22 22:28:01.474408
21.82,74.21,21.82,1010.4,2025-02-22 22:29:00.907559
21.84,73.76,21.84,1010.43,2025-02-22 22:30:00.342970
21.73,73.52,21.73,1010.43,2025-02-22 22:31:01.902278
21.84,73.81,21.84,1010.45,2025-02-22 22:32:01.338548
21.71,73.6,21.71,1010.5,2025-02-22 22:33:00.775960
21.88,73.43,21.88,1010.44,2025-02-22 22:34:00.208034
21.77,73.86,21.77,1010.43,2025-02-22 22:35:01.766645
21.8,74.0,21.8,1010.53,2025-02-22 22:36:01.200177
21.75,73.69,21.75,1010.49,2025-02-22 22:37:00.632144
21.92,73.97,21.92,1010.6,2025-02-22 22:38:00.064109
21.82,74.14,21.82,1010.59,2025-02-22 22:39:01.618234
21.84,73.65,21.84,1010.58,2025-02-22 22:40:01.051544
21.8,74.41,21.8,1010.63,2025-02-22 22:41:00.487267
21.68,73.77,21.68,1010.69,2025-02-22 22:42:02.040099
21.84,73.7,21.84,1010.63,2025-02-22 22:43:01.473939
21.9,74.15,21.9,1010.63,2025-02-22 22:44:00.906802
21.82,74.11,21.82,1010.5,2025-02-22 22:45:00.338466
21.84,73.87,21.84,1010.56,2025-02-22 22:46:01.895004
21.64,73.28,21.64,1010.48,2025-02-22 22:47:01.327588
21.77,74.01,21.77,1010.47,2025-02-22 22:48:00.770215
21.88,73.64,21.88,1010.46,2025-02-22 22:49:00.201017
21.79,73.91,21.79,1010.5,2025-02-22 22:50:01.756165
21.77,73.64,21.77,1010.52,2025-02-22 22:51:01.191105
21.77,73.94,21.77,1010.57,2025-02-22 22:52:00.626597
21.86,73.57,21.86,1010.53,2025-02-22 22:53:00.059215
21.86,73.73,21.86,1010.46,2025-02-22 22:54:01.613174
21.77,73.96,21.77,1010.45,2025-02-22 22:55:01.045651
21.77,73.9,21.77,1010.4,2025-02-22 22:56:00.480667
21.79,73.82,21.79,1010.47,2025-02-22 22:57:02.036260
21.73,74.1,21.73,1010.48,2025-02-22 22:58:01.468162
21.79,73.71,21.79,1010.47,2025-02-22 22:59:00.903993
21.88,73.89,21.88,1010.48,2025-02-22 23:00:00.336097
21.82,73.88,21.82,1010.38,2025-02-22 23:01:01.893311
21.69,73.84,21.69,1010.39,2025-02-22 23:02:01.328217
21.86,74.04,21.86,1010.4,2025-02-22 23:03:00.758169
21.8,73.97,21.8,1010.34,2025-02-22 23:04:00.269180
21.79,74.2,21.79,1010.34,2025-02-22 23:05:01.829633
21.86,73.86,21.86,1010.36,2025-02-22 23:06:01.267441
21.77,73.86,21.77,1010.3,2025-02-22 23:07:00.700982
21.64,73.89,21.64,1010.3,2025-02-22 23:08:00.139202
21.79,74.03,21.79,1010.28,2025-02-22 23:09:01.699716
21.9,73.38,21.9,1010.33,2025-02-22 23:10:01.134196
21.86,73.88,21.86,1010.35,2025-02-22 23:11:00.566380
21.86,73.83,21.86,1010.37,2025-02-22 23:12:02.116783
21.82,73.92,21.82,1010.4,2025-02-22 23:13:01.553300
21.86,73.45,21.86,1010.42,2025-02-22 23:14:00.988020
21.66,74.19,21.66,1010.42,2025-02-22 23:15:00.420238
21.75,74.11,21.75,1010.32,2025-02-22 23:16:01.975664
21.86,74.31,21.86,1010.33,2025-02-22 23:17:01.405985
22.01,73.79,22.01,1010.33,2025-02-22 23:18:00.841468
21.82,73.91,21.82,1010.32,2025-02-22 23:19:00.271366
21.77,73.98,21.77,1010.29,2025-02-22 23:20:01.824439
21.82,73.64,21.82,1010.32,2025-02-22 23:21:01.252237
21.82,73.85,21.82,1010.42,2025-02-22 23:22:00.690564
21.79,74.03,21.79,1010.41,2025-02-22 23:23:00.122538
21.77,74.17,21.77,1010.42,2025-02-22 23:24:01.680692
21.88,73.68,21.88,1010.36,2025-02-22 23:25:01.112832
21.79,74.15,21.79,1010.44,2025-02-22 23:26:00.553679
21.79,73.45,21.79,1010.4,2025-02-22 23:27:02.111064
21.82,74.21,21.82,1010.34,2025-02-22 23:28:01.544267
21.71,74.18,21.71,1010.33,2025-02-22 23:29:00.976914
21.88,74.06,21.88,1010.34,2025-02-22 23:30:00.409670
21.75,74.07,21.75,1010.32,2025-02-22 23:31:01.963732
21.75,73.75,21.75,1010.29,2025-02-22 23:32:01.400464
21.88,74.1,21.88,1010.21,2025-02-22 23:33:00.839256
21.79,74.07,21.79,1010.2,2025-02-22 23:34:00.274045
21.77,74.05,21.77,1010.13,2025-02-22 23:35:01.837273
21.75,73.88,21.75,1010.15,2025-02-22 23:36:01.272392
21.8,74.51,21.8,1010.12,2025-02-22 23:37:00.706896
21.73,74.35,21.73,1010.11,2025-02-22 23:38:00.143948
21.84,74.35,21.84,1010.1,2025-02-22 23:39:01.698853
21.8,74.23,21.8,1010.17,2025-02-22 23:40:01.135225
21.84,74.18,21.84,1010.09,2025-02-22 23:41:00.571073
21.88,74.53,21.88,1010.16,2025-02-22 23:42:00.005948
21.82,74.27,21.82,1010.11,2025-02-22 23:43:01.576249
21.8,74.33,21.8,1010.24,2025-02-22 23:44:01.014330
21.73,74.34,21.73,1010.16,2025-02-22 23:45:00.451558
21.8,74.09,21.8,1010.11,2025-02-22 23:46:02.007719
21.75,74.21,21.75,1010.13,2025-02-22 23:47:01.451242
21.73,74.31,21.73,1010.18,2025-02-22 23:48:00.888015
21.77,74.23,21.77,1010.2,2025-02-22 23:49:00.324186
21.75,74.19,21.75,1010.18,2025-02-22 23:50:01.882297
21.79,74.24,21.79,1010.19,2025-02-22 23:51:01.317902
21.79,74.41,21.79,1010.15,2025-02-22 23:52:00.754005
21.79,74.18,21.79,1010.15,2025-02-22 23:53:00.190021
21.84,74.19,21.84,1010.16,2025-02-22 23:54:01.749632
21.69,74.41,21.69,1010.08,2025-02-22 23:55:01.185175
21.58,74.3,21.58,1010.05,2025-02-22 23:56:00.623206
21.84,74.33,21.84,1010.05,2025-02-22 23:57:00.054021
21.79,74.11,21.79,1010.05,2025-02-22 23:58:01.610402
21.82,74.45,21.82,1010.02,2025-02-22 23:59:01.044650
21.84,74.51,21.84,1010.03,2025-02-23 00:00:00.481233
21.75,74.98,21.75,1009.97,2025-02-23 00:01:02.037805
21.8,74.62,21.8,1009.95,2025-02-23 00:02:01.471354
21.86,74.52,21.86,1010.02,2025-02-23 00:03:00.902927
21.8,74.52,21.8,1009.94,2025-02-23 00:04:00.335147
21.75,74.33,21.75,1009.95,2025-02-23 00:05:01.890602
21.66,74.6,21.66,1009.93,2025-02-23 00:06:01.320150
21.75,74.21,21.75,1009.88,2025-02-23 00:07:00.750092
21.88,74.52,21.88,1009.87,2025-02-23 00:08:00.189093
21.68,74.4,21.68,1009.9,2025-02-23 00:09:01.744501
21.71,74.63,21.71,1009.86,2025-02-23 00:10:01.176842
21.71,74.79,21.71,1009.9,2025-02-23 00:11:00.616284
21.75,74.64,21.75,1009.92,2025-02-23 00:12:00.052554
21.71,74.62,21.71,1009.97,2025-02-23 00:13:01.609890
21.8,74.19,21.8,1009.94,2025-02-23 00:14:01.046179
21.75,74.53,21.75,1009.87,2025-02-23 00:15:00.482834
21.69,74.05,21.69,1009.97,2025-02-23 00:16:02.038473
21.69,74.34,21.69,1009.92,2025-02-23 00:17:01.474677
21.73,74.8,21.73,1009.94,2025-02-23 00:18:00.911486
21.77,73.97,21.77,1009.97,2025-02-23 00:19:00.347157
21.71,74.61,21.71,1010.03,2025-02-23 00:20:01.928336
21.58,74.51,21.58,1010.0,2025-02-23 00:21:01.366500
21.68,74.47,21.68,1010.05,2025-02-23 00:22:00.801828
21.73,74.78,21.73,1010.03,2025-02-23 00:23:00.236988
21.77,74.23,21.77,1010.1,2025-02-23 00:24:01.798162
21.69,74.54,21.69,1010.07,2025-02-23 00:25:01.233956
21.73,74.64,21.73,1010.04,2025-02-23 00:26:00.671936
21.62,74.52,21.62,1010.05,2025-02-23 00:27:00.105371
21.79,74.23,21.79,1010.09,2025-02-23 00:28:01.662519
21.73,74.43,21.73,1010.09,2025-02-23 00:29:01.094297
21.69,74.49,21.69,1010.09,2025-02-23 00:30:00.531653
21.86,74.44,21.86,1010.04,2025-02-23 00:31:02.088386
21.88,74.26,21.88,1010.08,2025-02-23 00:32:01.523518
21.73,74.29,21.73,1010.06,2025-02-23 00:33:00.956822
21.77,74.29,21.77,1010.02,2025-02-23 00:34:00.409656
21.79,74.45,21.79,1010.02,2025-02-23 00:35:01.965089
21.77,74.37,21.77,1010.03,2025-02-23 00:36:01.400562
21.77,74.59,21.77,1009.96,2025-02-23 00:37:00.835611
21.71,74.3,21.71,1009.93,2025-02-23 00:38:00.267560
21.79,74.53,21.79,1009.97,2025-02-23 00:39:01.823956
21.75,74.6,21.75,1009.91,2025-02-23 00:40:01.256443
21.79,74.77,21.79,1009.89,2025-02-23 00:41:00.684577
21.88,74.49,21.88,1009.92,2025-02-23 00:42:00.118847
21.79,74.34,21.79,1009.91,2025-02-23 00:43:01.673031
21.73,74.64,21.73,1009.89,2025-02-23 00:44:01.107203
21.84,74.29,21.84,1009.88,2025-02-23 00:45:00.541063
21.82,73.97,21.82,1009.91,2025-02-23 00:46:02.097697
21.77,74.4,21.77,1009.87,2025-02-23 00:47:01.547080
21.62,74.52,21.62,1009.81,2025-02-23 00:48:00.979714
21.69,74.37,21.69,1009.87,2025-02-23 00:49:00.412274
21.71,74.64,21.71,1009.89,2025-02-23 00:50:01.967565
21.8,74.02,21.8,1009.89,2025-02-23 00:51:01.401289
21.66,74.39,21.66,1009.89,2025-02-23 00:52:00.835776
21.69,74.4,21.69,1009.97,2025-02-23 00:53:00.267450
21.84,74.62,21.84,1009.96,2025-02-23 00:54:01.822404
21.69,74.1,21.69,1009.93,2025-02-23 00:55:01.252049
21.79,74.48,21.79,1009.95,2025-02-23 00:56:00.688782
21.68,74.19,21.68,1009.98,2025-02-23 00:57:00.119512
21.75,74.06,21.75,1009.88,2025-02-23 00:58:01.674183
21.68,74.72,21.68,1009.9,2025-02-23 00:59:01.110505
21.68,74.66,21.68,1009.87,2025-02-23 01:00:00.545518
21.64,74.27,21.64,1009.85,2025-02-23 01:01:02.103427
21.82,74.04,21.82,1009.9,2025-02-23 01:02:01.541603
21.58,74.48,21.58,1009.92,2025-02-23 01:03:00.976533
21.69,74.46,21.69,1009.94,2025-02-23 01:04:00.409142
21.66,74.33,21.66,1009.97,2025-02-23 01:05:01.969094
21.69,74.32,21.69,1009.92,2025-02-23 01:06:01.401770
21.84,74.37,21.84,1009.92,2025-02-23 01:07:00.836568
21.66,74.21,21.66,1009.91,2025-02-23 01:08:00.268563
21.66,74.38,21.66,1009.88,2025-02-23 01:09:01.826823
21.71,74.75,21.71,1009.91,2025-02-23 01:10:01.257019
21.71,74.5,21.71,1009.9,2025-02-23 01:11:00.688043
21.69,74.61,21.69,1009.97,2025-02-23 01:12:00.119192
21.8,74.58,21.8,1009.98,2025-02-23 01:13:01.673425
21.8,74.29,21.8,1009.99,2025-02-23 01:14:01.103960
21.75,74.38,21.75,1010.04,2025-02-23 01:15:00.537149
21.55,74.3,21.55,1010.05,2025-02-23 01:16:02.160457
21.6,73.98,21.6,1010.02,2025-02-23 01:17:01.592261
21.75,74.72,21.75,1009.98,2025-02-23 01:18:01.026708
21.68,74.44,21.68,1010.0,2025-02-23 01:19:00.458049
21.66,74.54,21.66,1009.93,2025-02-23 01:20:02.008964
21.77,74.6,21.77,1009.93,2025-02-23 01:21:01.438475
21.58,74.6,21.58,1009.91,2025-02-23 01:22:00.871504
21.56,74.73,21.56,1009.84,2025-02-23 01:23:00.301093
21.53,74.05,21.53,1009.82,2025-02-23 01:24:01.887392
21.66,74.48,21.66,1009.81,2025-02-23 01:25:01.316144
21.73,74.51,21.73,1009.76,2025-02-23 01:26:00.795956
21.68,74.2,21.68,1009.8,2025-02-23 01:27:00.228823
21.68,74.56,21.68,1009.76,2025-02-23 01:28:01.786547
21.64,73.98,21.64,1009.74,2025-02-23 01:29:01.223690
21.66,74.57,21.66,1009.7,2025-02-23 01:30:00.658689
21.68,74.74,21.68,1009.74,2025-02-23 01:31:00.089589
21.6,75.51,21.6,1009.77,2025-02-23 01:32:01.644977
21.73,74.82,21.73,1009.75,2025-02-23 01:33:01.076127
